Date,base,weather,econ,dist,price,promotion,m_wow_tv,m_wow_olv,m_wow_social,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,comp,model,model_og,diff
2022-01-25,266033.54150226276,-2996.610147467072,44905.14588503057,36190.54665270329,72947.28080484924,28370.816282215932,0.01040295374100808,8.687507783003555e-05,0.0,29035.801505321928,0.0,0.0,0.0,-6225.168898975889,468261.36407576955,468261.36407576955,0.0
2022-02-01,262295.3350709643,-24138.298969088657,24575.653082341407,30315.41925070001,61105.11184092213,0.0,0.006099905864532265,4.366338355007535e-05,0.0,21731.09034494705,0.0,0.0,0.0,-2386.5075558857666,373497.80920846976,373497.809208469,7.566995918750763e-10
2022-02-08,337306.3924560718,-23502.731273852583,32090.314861009185,39585.167712083356,79789.6304941474,0.0,0.005575580040897483,3.420842885134274e-05,0.0,28426.37924997147,0.0,0.0,0.0,-3429.0305803327274,490266.12852888636,490266.12852888636,0.0
2022-02-15,317096.3204885739,12762.163811834955,32346.173833215027,39900.78382146954,80425.80040832037,0.0,0.003934024511591307,2.068856827264023e-05,0.0,27313.455372107936,0.0,0.0,0.0,-3545.8041690208124,506298.897521214,506298.89752121497,-9.89530235528946e-10
2022-02-22,355632.7581556371,11445.981130602686,35891.999453222634,44274.75467385116,89242.17124302498,0.0,0.0030556942868939425,1.3774033173730104e-05,0.0,28256.59910025329,0.0,0.0,0.0,-4739.334168201527,560004.9326578586,560004.9326578586,0.0
2022-03-01,402834.5716098856,-6284.041511921228,49082.381477320356,49056.61064853246,98880.69353175555,0.0,0.002370004598276906,9.157363541098698e-06,0.0,25903.946847811454,0.0,0.0,0.0,-3911.8370029309167,615562.3279796152,615562.3279796141,1.0477378964424133e-09
2022-03-08,400401.3363994607,7855.599345652817,49554.83271380535,49528.81382329838,99832.48732246947,0.0,0.0016749722102527972,5.5473442876663105e-06,0.0,20736.979560118936,0.0,0.0,0.0,-2645.7436653476325,625264.3071799777,625264.3071799797,-2.0954757928848267e-09
2022-03-15,380190.3383561543,52208.18158631345,55771.22782069086,55741.944996179285,112355.95177010183,71240.52239010249,0.0013195627566012786,3.7452356164219962e-06,0.0,17971.677038207785,0.0,0.0,0.0,-4370.530997411233,741109.3142836466,741109.3142836468,-1.1641532182693481e-10
2022-03-22,414559.383980788,933.5446665868843,59230.3409692593,59199.24192862131,119324.633746,103628.98617695352,0.0009809844686414543,2.3864468752464574e-06,0.0,24788.322306923714,0.0,0.0,0.0,-4444.219706685594,777220.235051818,777220.2350518181,-1.1641532182693481e-10
2022-03-29,385541.3499823783,26337.981156385536,57639.53027858729,57609.266497135315,116119.80831502633,100845.71502949813,0.0006682453994263334,1.393869387461629e-06,0.0,30336.657605829834,0.0,0.0,0.0,-5546.377072962834,768883.9324615172,768883.9324615172,0.0
2022-04-05,373505.01464712806,3518.186384489868,56653.33860244978,54713.288263743416,110282.54535729237,95776.27024372239,0.00044425752398955925,7.938013598552215e-07,0.0,31162.971597130178,0.0,0.0,0.0,-21.8096635662493,725589.8058774411,725589.8058774425,-1.3969838619232178e-09
2022-04-12,373066.1658397596,7929.163992962464,56737.73297658323,54794.79261695024,110446.82916867679,95918.94459590442,0.0003114437913794941,4.7677907441718865e-07,0.0,28599.66999822681,0.0,0.0,0.0,32.194866185402866,727525.4943671696,727525.4943671721,-2.561137080192566e-09
2022-04-19,417485.9694515334,44705.884419710936,65742.81884701259,63491.50619504927,127976.31313997087,111142.64648479663,0.00025261141931033794,3.3208637151260525e-07,0.0,23350.6143697004,0.0,0.0,0.0,49.94319555789758,853945.6963562757,853945.6963562738,1.862645149230957e-09
2022-04-26,401756.7403686406,-16910.550883490545,57541.466816377775,55571.00320486613,112011.39386740228,97277.71058116017,0.00015476871683122457,1.738270445031632e-07,0.0,14372.647824997559,0.0,0.0,0.0,-2733.1637057655507,718887.2482291309,718887.248229131,-1.1641532182693481e-10
2022-05-03,397837.6817383781,-9725.24589089363,53008.54587830082,54909.25074170942,110677.53607253572,96119.30492218724,0.00010704793048953516,1.0354769317936119e-07,0.0,9973.312785971506,0.0,0.0,0.0,-1509.869995781595,711290.5163595591,711290.516359559,1.1641532182693481e-10
2022-05-10,401077.9658602099,-18888.935593554914,52499.43485790056,54381.88474418213,109614.55363467081,95196.14439026936,7.42145027797815e-05,6.176015717324835e-08,0.0,6929.984476353439,0.0,0.0,0.0,-2043.2587971188495,698767.7736471887,698767.7736471911,-2.444721758365631e-09
2022-05-17,408533.0789892304,-6825.873766609993,49094.87255756266,50855.246502790586,102506.10422215854,39866.89865072009,4.858100277005873e-05,3.4961335684340367e-08,0.0,4543.625073988158,0.0,0.0,0.0,-7045.455227295113,641528.4970511612,641528.4970511601,1.1641532182693481e-09
2022-05-24,413775.51840530324,34618.99419963395,49366.464553036225,51136.57685682713,103073.16623787682,0.0,3.4194755422555346e-05,2.084869309377009e-08,0.0,3201.696113163865,0.0,0.0,0.0,-10954.231323379034,644218.1850766779,644218.1850766778,1.1641532182693481e-10
2022-05-31,382901.52629186184,16564.635736362634,44376.51902533704,45967.70897659986,92654.56548225821,0.0,2.1517109163231146e-05,1.0783941777884342e-08,0.0,2016.2205979956718,0.0,0.0,0.0,-9723.056923036018,574758.1192089072,574758.1192089071,1.1641532182693481e-10
2022-06-07,377032.80017564504,-5509.376861169848,50909.34531586116,46083.930303203626,92888.8263744363,24352.99545414822,1.510035207037479e-05,6.942587639510255e-09,0.0,1415.6955795579916,0.0,0.0,0.0,-9133.557827464867,578040.658529325,578040.6585293219,3.14321368932724e-09
2022-06-14,362019.09162689035,-8056.4302967915455,58219.19857502967,52700.92303866627,106226.33220957931,124716.76688070774,1.2087627145106776e-05,4.515764784160718e-09,0.0,1133.7117508711024,0.0,0.0,0.0,-8505.86417736296,688453.7296196821,688453.7296196821,0.0
2022-06-21,377049.39050648286,31131.031674385307,67067.3367858183,60710.39521099964,122370.58173586219,170245.79103186523,9.746820366301257e-06,2.6000118349270844e-09,0.0,914.4537684015627,0.0,0.0,0.0,-9578.758247914055,819910.2224756505,819910.2224756505,0.0
2022-06-28,349024.42050451774,36452.0245288471,62678.5534316684,56737.60033505583,114362.83910139478,159105.16834423965,6.3765738051647435e-06,1.140247286951348e-09,0.0,598.3414136430137,0.0,0.0,0.0,-10177.032201252057,768781.9154644922,768781.9154644909,1.280568540096283e-09
2022-07-05,363130.45019221876,-32822.33513783602,71403.73863384845,54604.10321119678,110062.46709309123,153122.3559403138,4.296028312037176e-06,1.1863310597080114e-09,0.0,403.1423073859297,0.0,0.0,0.0,-8771.26958537739,711132.6526591388,711132.6526591401,-1.280568540096283e-09
2022-07-12,376452.79774873314,-37440.16100530035,62741.02761916492,47979.5261878542,96709.67402885533,62041.51575633832,2.642622072664297e-06,1.0062446545091671e-09,0.0,247.98588713749822,0.0,0.0,0.0,-5987.617617684553,602744.7486077421,602744.74860774,2.0954757928848267e-09
2022-07-19,411686.1799646469,-17169.072479810104,63029.20918668608,48199.90534947179,97153.88010124025,0.0,1.8583151647672575e-06,0.0,0.0,174.3986617405844,0.0,0.0,0.0,-6889.039052483691,596185.4617333501,596185.4617333501,0.0
2022-07-26,385847.1880740154,-33449.3838492674,59030.23431859615,45141.79605976224,108194.75976349392,0.0,1.218145462544006e-06,0.0,0.0,114.33873301452174,0.0,0.0,0.0,-11590.61051174972,553288.3225890832,553288.3225890822,1.0477378964424133e-09
2022-08-02,376405.8579262467,7820.370628418217,54107.19348275518,47032.303860018554,112725.88291616934,0.0,8.88067868236598e-07,0.0,0.0,83.39163930735087,0.0,0.0,0.0,-7256.089295679131,590918.9111581242,590918.9111581243,-1.1641532182693481e-10
2022-08-09,369578.63136817445,4660.627462040461,56358.43258246774,48989.17788330305,117416.07101937193,35298.17675576997,6.478233621724254e-07,0.0,0.0,60.8042622787516,0.0,0.0,0.0,-5486.405032667637,626875.5163013865,626875.5163013877,-1.1641532182693481e-09
2022-08-16,365690.575906294,5325.671240681153,58128.084695169935,50527.43574762312,121102.930085947,62277.373513047125,4.6777734856406675e-07,0.0,0.0,43.900136710950036,0.0,0.0,0.0,-9662.315407244052,653433.655918697,653433.655918697,0.0
2022-08-23,395706.91598683345,-5549.834875165659,62113.24663221251,53991.51020962788,129405.53957280212,66547.003585407,3.49487817289365e-07,0.0,0.0,32.837253143752825,0.0,0.0,0.0,-7457.602690103508,694789.6156751071,694789.615675107,1.1641532182693481e-10
2022-08-30,391119.6964893517,-42933.47467358131,57853.871393599016,50289.0777310305,120531.63938433635,61983.58636534154,2.2844730205866766e-07,0.0,0.0,21.409983892263472,0.0,0.0,0.0,-8735.490416698665,630130.3162574997,630130.3162574999,-1.1641532182693481e-10
2022-09-06,367017.4030904356,29569.182761345608,71268.05151443984,58496.205091667565,140202.28279331714,126392.20077683091,1.8561817697350637e-07,0.0,0.0,17.432942619816924,0.0,0.0,0.0,-646.1177093797204,792316.6412614622,792316.641261461,1.280568540096283e-09
2022-09-13,365302.78225394187,9640.630049392834,73644.93685871025,60447.132184849674,144878.2174389721,169507.54147871095,1.3479598944830314e-07,0.0,0.0,12.610095009931287,0.0,0.0,0.0,-849.4588159556654,822584.3915437667,822584.3915437667,0.0
2022-09-20,386759.9914472327,29553.353883717173,81070.09932762441,66541.6418198233,159485.39002376067,186597.93613272934,1.0412529435252918e-07,0.0,0.0,9.717070107144753,9942.61335774987,0.0,1660.1949549910642,-698.2166906954806,920922.7213271442,920922.7213271444,-2.3283064365386963e-10
2022-09-27,372597.36075954325,19223.634570797207,77402.59949122398,63531.3894269925,152270.4902435517,178156.50204155088,6.949295173647869e-08,0.0,0.0,6.4942500417639835,10418.50682723161,0.0,8220.759839567374,-7381.1973616993055,874446.5400888704,874446.5400888704,0.0
2022-10-04,395879.8034839549,-8453.099905709527,87483.77344509006,63178.81862116846,151425.45710430213,140006.8580546453,4.867737496132817e-08,0.0,0.0,4.520752645153761,12249.129830648346,0.0,11338.376544331913,42.974705745795106,853156.6126368712,853156.6126368743,-3.14321368932724e-09
2022-10-11,391423.3477956242,34654.434804539946,87222.86238608893,62990.39450748707,150973.8467676993,110265.44443876197,3.373172271085134e-08,0.0,0.0,3.155091792968209,12415.676976152665,0.0,10136.49524555645,210.9443700638136,860296.6023838011,860296.6023838011,0.0
2022-10-18,396977.3986614682,3940.787993088931,85391.652107917,61667.93552491404,147804.20921656734,107950.46405793396,2.2424470253105724e-08,0.0,0.0,2.1621976490516563,13827.068765112432,0.0,12720.211878864235,169.5345080127283,830451.4249115504,830451.4249115502,1.1641532182693481e-10
2022-10-25,399859.4726741126,25568.471472784444,88049.31454601014,63587.23971722774,152404.3508619179,111310.22916868413,1.634718190429023e-08,0.0,0.0,1.560645208762389,13553.54781884714,0.0,14462.280316077558,-5574.026652653288,863222.4405682334,863222.4405682335,-1.1641532182693481e-10
2022-11-01,426605.2168078496,-31486.044775478225,79463.57714216634,57843.90879055015,138638.87487085492,45345.51315541876,1.118506908450089e-08,0.0,0.0,0.9937794590185376,9636.729698685485,-40.098619235553485,15472.165558397468,-584.0845625883173,740896.7518460907,740896.7518460908,-1.1641532182693481e-10
2022-11-08,434480.8777293028,-23869.21901041852,75846.42966214851,55210.87921346733,132328.09356819032,0.0,7.035963109134879e-09,0.0,0.0,0.6639802765131321,7049.3553295061,-272.4790714433899,14194.360138512648,-616.1215089456913,694352.8400306037,694352.8400306012,2.444721758365631e-09
2022-11-15,430322.9882514719,-1807.3265644271512,76617.74046683332,55772.339362128085,133673.787607938,0.0,4.756366808580251e-09,0.0,0.0,0.4695128491898576,4992.679299888559,-538.1953524866341,10296.225828124914,-1139.4946877262037,708191.2137245985,708191.2137245988,-2.3283064365386963e-10
2022-11-22,472964.9171197336,-38359.81909809152,80087.64998021392,58298.19003009342,139727.6851058836,0.0,3.725990384685074e-09,0.0,0.0,0.3435435334211502,3657.232421897452,-463.8950818579773,10830.864445681333,-1529.7371511872495,725213.4313159037,725213.4313159051,-1.3969838619232178e-09
2022-11-29,348479.37458594015,-27205.881031027824,58510.894477960755,42591.82590511297,102083.05326601425,0.0,1.8114947421551899e-09,0.0,0.0,0.17569161559308485,1871.8073320773303,-271.38465703052515,7923.926252462919,-5602.149171436134,528381.6426516912,528381.6426516913,-1.1641532182693481e-10
2022-12-06,307998.26239431795,12551.68909390746,57316.4827812788,40750.48476722573,97669.7715748603,0.0,8.791628772659105e-10,0.0,0.0,0.11766725411317414,1254.3054426322492,-198.67181300742766,5920.798250506505,-2438.0488661515315,520825.19129282504,520825.191292825,5.820766091346741e-11
2022-12-13,312978.88536001625,-7792.72598649537,55732.168305977924,39624.07959092394,94970.03102211439,0.0,8.933797718128481e-10,0.0,0.0,0.08009032967736737,854.0712478115898,-131.1434380966239,5242.847737901826,-3108.6092585364477,498369.68467194814,498369.684671948,1.1641532182693481e-10
2022-12-20,169830.17052616645,-8474.24111313278,29730.352169220474,21137.48444438358,50661.80903473597,0.0,4.4977708238820877e-10,0.0,0.0,0.029906958386012747,319.0088348776053,-48.323197427864606,3101.5885970377967,-2227.11869617872,264030.7605066414,264030.76050664135,5.820766091346741e-11
2022-12-27,185152.51058202737,-9332.527255788264,33714.450574253075,23970.07174714868,45771.99634187985,24779.09594174933,0.0,0.0,0.0,0.02374030670602602,253.2784903774169,-39.59448960237286,3304.3537363839323,-3171.072954630627,304402.5864541051,304402.5864541051,0.0
2023-01-03,324391.3674687473,-13130.843564462028,32497.11227845709,42633.43665571529,81364.77235652633,74630.34447633897,0.0,0.0,0.0,0.029557342638274066,1192.7381952008545,-49.59346744361503,6503.95975566166,-6900.457897208499,543132.8658148759,543132.865814876,-1.1641532182693481e-10
2023-01-10,330833.1942620618,-35579.35633235103,31622.117675920428,41485.51844557734,79174.00118773534,72620.89982037379,0.0,0.0,0.0,0.020133051724168027,2954.948860958157,-32.53091175460526,4561.887577235284,-9422.725244802556,518217.9754740057,518217.9754740055,1.7462298274040222e-10
2023-01-17,325474.72807096003,-13871.657514948996,32329.26141815565,42413.23065836549,80944.51510655144,74244.87122512807,0.0,0.0,0.0,0.014408291188744798,4277.044919924644,-24.021907440316802,1870.6866609852964,-9129.653240481613,538529.019805491,538529.019805491,0.0
2023-01-24,356162.2968709913,-5850.778827175653,32509.441308388985,42649.61129031439,81395.64121358642,33434.26387108886,0.0,0.0,0.0,0.01014201517854108,3874.634479998093,-16.39262218178651,753.2718335882762,-12061.179823126336,532850.8197374878,532850.8197374896,-1.7462298274040222e-09
2023-01-31,339611.2953678362,-10574.935529320843,28841.761324898675,37837.92830415479,72212.67306625636,0.0,0.0,0.0,0.0,0.00629846294981779,2408.978407600701,-9.846746302504803,3901.2993256476184,-9502.145592036904,464727.01422719716,464727.0142271987,-1.57160684466362e-09
2023-02-07,334272.2021651817,-7528.179287013122,58720.31706780102,40499.092918181195,77291.43448002683,0.0,0.0,0.0,0.0,0.004719006220366318,1806.314230086312,-7.631833057367505,8435.841705859211,-7351.324664659306,506138.0715014127,506138.0715014145,-1.8044374883174896e-09
2023-02-14,420532.9207239301,-27703.2577595811,71765.80801181187,49496.49920423304,94462.74347337939,0.0,0.0,0.0,0.0,0.004037177231341876,1546.1857678139688,-6.399080184922183,11410.362951885441,-9295.223720052787,612209.6436104123,612209.6436104142,-1.979060471057892e-09
2023-02-21,477137.9405707147,-60427.115335170434,77773.78864623689,53640.17175428534,102370.83158923047,0.0,0.0,0.0,0.0,0.003062608488310474,1173.3949461510704,-4.715224814411052,12607.854582825878,-10550.937541205887,653721.2170508621,653721.2170508621,0.0
2023-02-28,504815.05134960765,15987.79376688635,90994.79575930303,62758.6306162454,119773.16618254826,0.0,0.0,0.0,0.0,0.002508261036907663,961.2663576109874,-81.88875282517621,13343.94134816496,-18008.851779255423,790543.907356547,790543.9073565442,2.7939677238464355e-09
2023-03-07,516720.4869299804,17319.22928793091,96934.43135581685,64926.740981120456,123910.94676323337,0.0,0.0,0.0,0.0,0.0018164404666511562,696.2651661761051,-382.23674955847827,10722.408818968439,-9782.256815544366,821066.0175545644,821066.0175545657,-1.280568540096283e-09
2023-03-14,517404.8324144502,13125.570149577476,96604.61374389668,64705.82894438968,123489.34205600274,0.0,0.0,0.0,0.0,0.0012671817506775041,485.7920806608245,-316.20672420896204,10810.895551788017,-9120.601789571265,817190.0676941671,817190.0676941657,1.3969838619232178e-09
2023-03-21,550320.9594728008,-18998.85001308207,108548.14331000358,72705.61229992947,138756.71439760723,75159.530671738,0.0,0.0,0.0,0.0009966932123489103,382.13212372227997,-364.65930986357654,13637.774387427784,-10591.457640508095,929555.9006964688,929555.9006964687,1.1641532182693481e-10
2023-03-28,503837.4319152641,-90495.94203629275,97626.78624905007,65390.48070900887,124795.98161737893,114466.82424867389,0.0,0.0,0.0,0.0006274885780509086,240.59498183185212,-262.1267570945549,17067.792813799668,-16292.922675451398,816374.9016936573,816374.9016936573,0.0
2023-04-04,485327.6595822097,31278.79653515593,99117.0609847575,71019.97514136424,135539.7210130516,124321.32207175725,0.0,0.0,0.0,0.0004770567268684928,182.92390306252483,-221.17846603787157,10720.272181206894,-20265.840216263623,937020.7132073208,937020.7132073243,-3.4924596548080444e-09
2023-04-11,507094.907162993,51354.599468456414,105672.29763274887,75716.97421660612,144503.81798703052,132543.4755383219,0.0,0.0,0.0,0.00035602499400571474,136.5196424251104,-167.37441458650576,8135.44414868812,-18392.89762387055,1006597.764114838,1006597.7641148401,-2.0954757928848267e-09
2023-04-18,531248.9110161617,35877.80599064625,92852.38056193388,66531.1672259848,32381.336204193594,96978.64741220597,0.0,0.0,0.0,0.00021898277195051412,83.97206054829643,-94.37701822727014,4647.438231272439,-16241.768054149428,844265.513849553,844265.513849553,0.0
2023-04-25,582243.9545889865,-1501.73222834293,94278.45637927117,67552.98797097814,32878.665838762776,83262.14464562235,0.0,0.0,0.0,0.00015564231536394354,59.68415998926332,-284.18737310618997,1890.8150707822479,-19622.127815389722,840758.6613931957,840758.6613931959,-1.1641532182693481e-10
2023-05-02,538679.399470751,-24844.195685274735,86266.07528101244,61332.86998928472,29851.276721857364,75595.56499222352,0.0,0.0,0.0,9.891809043873307e-05,37.932426116234666,-546.0311090498858,2938.8993601200978,-10770.438774913106,758541.3527710456,758541.3527710458,-1.1641532182693481e-10
2023-05-09,535615.3027626831,-10858.42448390398,87003.14889077205,52231.04445613935,30106.331657621056,76241.46775050985,0.0,0.0,0.0,6.983414941723615e-05,26.77977545834698,-913.0618093333355,10987.191713815879,-11040.840427977164,769398.9403556193,769398.9403556193,0.0
2023-05-16,513331.87388485443,58461.851675292564,99587.73341240502,59786.01231640316,34461.06686217346,152985.99625517297,0.0,0.0,0.0,5.5954867291153696e-05,21.457453777875777,-1348.853385162597,17727.459294673143,-16095.651812281209,918918.9460132639,918918.9460132637,2.3283064365386963e-10
2023-05-23,554435.8510994097,27178.236786218276,109728.70361987423,65873.99272271707,37970.22045360843,218769.5227125722,0.0,0.0,0.0,4.315727236342916e-05,16.549781419778146,-1113.7826714819764,13223.063315338011,-16708.605836295912,1009373.7520265372,1009373.7520265366,5.820766091346741e-10
2023-05-30,454345.493405469,37375.88930176237,90834.00298576755,54530.84064848131,31431.94992990465,181098.57151059792,0.0,0.0,0.0,2.5007570807353603e-05,9.590023094578266,-646.8011258064888,12424.296747962364,-24799.08139774138,836604.7520544995,836604.752054498,1.5133991837501526e-09
2023-06-06,485583.0719865511,-36747.62714289807,98194.09093709597,54367.220118870246,31337.637936304614,180555.18278176137,0.0,0.0,0.0,1.7453204447233005e-05,6.692886026838315,-427.60403410840007,16722.738218153438,-18947.66548484857,810643.7382203619,810643.7382203604,1.5133991837501526e-09
2023-06-13,473738.9531650497,27054.10606735449,99210.8696013872,54930.18097451992,31662.1324281711,153949.10202424304,0.0,0.0,0.0,1.2342886934284363e-05,4.733538710858708,-316.914574488207,20107.31794461358,-20825.6420317785,839514.8391501262,839514.8391501232,3.026798367500305e-09
2023-06-20,510136.32523852075,77440.84181514074,105361.51635456625,58335.61568767109,33625.04831430826,120936.7791256697,0.0,0.0,0.0,9.175540740301326e-06,3.518901595191171,-235.54651280188006,15695.65868334505,-29807.749227651606,891492.0083895391,891492.0083895391,0.0
2023-06-27,477486.8660161801,46167.29014830902,95601.68592042741,52931.88065156188,30510.29843938385,109734.18354470462,0.0,0.0,0.0,5.82809362126329e-06,1855.4849686973246,-147.4200545486054,13808.322483805257,-25324.230175896737,802624.3619484521,802624.3619484522,-1.1641532182693481e-10
2023-07-04,473647.65725527704,24385.55216868073,109852.19349487853,53481.28009339426,30826.97603946784,110873.15496320107,0.0,0.0,0.0,4.122534580846838e-06,2721.7515724270374,-105.86044123191064,17822.29752116714,-5976.612232476238,817528.3904389079,817528.390438908,-1.1641532182693481e-10
2023-07-11,487324.7296172926,-36740.01690961543,105044.97164028334,51140.89552484509,29477.962349223,106021.25499952961,0.0,0.0,0.0,2.7595721795118084e-06,3064.51094333512,-67.12456905470792,19760.204521814427,-5215.085177977923,759812.3029424348,759812.3029424347,1.1641532182693481e-10
2023-07-18,483513.8923393715,-15661.816036491846,106132.32011789197,51670.2685545494,29783.096588235363,107118.7092461979,0.0,0.0,0.0,1.951519529201669e-06,2606.947577429798,-48.19370267964161,18695.76730684593,-10083.18494917741,773727.8070441246,773727.8070441245,1.1641532182693481e-10
2023-07-25,526838.1206254219,-623.8797393819244,107086.70103088694,52134.90664050674,30050.91716242167,48402.16598784633,0.0,0.0,0.0,1.37882230304725e-06,1842.2498861008214,-33.27057504536539,13324.680345313061,-7548.534389211144,771474.0569762378,771474.0569762378,0.0
2023-08-01,500506.184560183,-11374.764711919865,90384.68608449087,44801.79610256175,25824.062037538628,0.0,0.0,0.0,0.0,8.289457245824375e-07,1108.599429613871,-19.1460874443014,6453.559907393569,-9584.382280842476,648100.595042404,648100.5950424063,-2.3283064365386963e-09
2023-08-08,498039.92014401604,-26180.581880949114,93284.7643025021,46239.30414328626,26652.651515027435,39456.89626609499,0.0,0.0,0.0,5.985363033046948e-07,801.1271321705754,-13.967557917486115,4263.186866904516,-10335.453469260055,672207.8474624739,672207.8474624715,2.444721758365631e-09
2023-08-15,488692.553641249,-451.69354071006603,99235.2618039241,49188.8411424888,28352.784837250885,71800.77451446021,0.0,0.0,0.0,4.457258794340642e-07,596.6694567599272,-10.792119862623249,6651.074164051912,-15290.799791958923,728764.674108099,728764.674108099,0.0
2023-08-22,535470.7338986202,-47888.2217762227,103286.22967006298,51196.82108045219,29510.19822240493,74731.8156084684,0.0,0.0,0.0,3.248184926881905e-07,434.7740074116088,-7.599889227652141,9393.46074713377,-10749.175515333405,745379.0360540951,745379.0360540939,1.280568540096283e-09
2023-08-29,494401.5099216386,38152.02980450377,106518.18800043374,52798.83514281114,30433.610097159126,77070.26977385968,0.0,0.0,0.0,2.3447320404909782e-07,313.8930382669766,-5.863032294032958,9763.275805559539,-13866.03429250481,795579.7142596681,795579.7142596683,-1.1641532182693481e-10
2023-09-05,514666.38647396246,-23620.487741926965,102756.62538349011,52205.25261854303,30091.465065830293,94695.1331557761,0.0,0.0,0.0,1.628794353886936e-07,1294.4711778304636,-3.914359620154799,9308.60950147206,-9398.38810463535,771995.1531708848,771995.1531708849,-1.1641532182693481e-10
2023-09-12,509211.93954744417,-10166.21317772226,105833.65195900068,53768.52845685521,30992.54796299684,111468.6555245061,0.0,0.0,0.0,1.173035289054727e-07,6709.43131975837,-2.8805839723445525,6584.3215489891045,-10770.706391855789,803629.2761661176,803629.2761661203,-2.6775524020195007e-09
2023-09-19,546451.3188835676,-9354.175190106067,114728.88364293662,58287.729193812076,33597.4462113627,120837.50463850352,0.0,0.0,0.0,8.873600641980908e-08,15184.180945035916,-2.1999919726464747,4864.250505352618,-10486.507608873548,874108.4312297076,874108.431229706,1.5133991837501526e-09
2023-09-26,531098.5201388475,-58414.54540121655,104540.06496367475,53111.324742515324,30613.73124208765,110106.19282475143,0.0,0.0,0.0,5.661850029337205e-08,14070.935078828097,-1.3378941467303178,5478.143204233783,-13540.1180585608,777062.9108410712,777062.910841071,1.1641532182693481e-10
2023-10-03,536204.5708248744,22691.465082644416,121459.14215619388,60204.753232058625,34702.431993135055,124811.72707464403,0.0,0.0,0.0,4.4354117864873455e-08,16480.36288221444,-1.1513410155322719,9855.141055056629,-7463.8873784954985,918944.5555813547,918944.5555813549,-2.3283064365386963e-10
2023-10-10,535856.321492358,29013.477213081438,121607.62202373962,60278.35159301214,34744.85459232529,124964.30536867122,0.0,0.0,0.0,3.212768252920069e-08,12796.320708800626,-0.8079096505801198,8021.294701111004,-6615.858430962358,920665.8813525185,920665.8813525186,-1.1641532182693481e-10
2023-10-17,542232.1192938443,-2668.0582322964424,118886.64856084393,58929.622028678845,33967.43763650791,122168.22603532996,0.0,0.0,0.0,2.0938610863078952e-08,10321.915350525403,-0.5406684561013243,14178.554790701644,-8533.326209678436,889482.5985860219,889482.5985860188,3.14321368932724e-09
2023-10-24,542824.0145729799,18231.917098973307,124142.5437219735,61534.859193802775,35469.11417690021,127569.19742981136,0.0,0.0,0.0,1.564555734027697e-08,8699.6990086364,-0.40592858089994366,31547.10736104127,-7931.655868461053,942086.3907670925,942086.3907670891,3.3760443329811096e-09
2023-10-31,564753.2591227671,-5237.7833000024,112391.9098686336,55710.316068421125,32111.807637988673,51721.58423861128,0.0,0.0,0.0,9.912946775566586e-09,5584.004953576043,-0.24013777419408985,24169.900980809503,-18557.631914422953,822647.1275186177,822647.1275186177,0.0
2023-11-07,579082.6363340407,-25706.961702598168,102980.2960235934,51672.994796978615,28380.19352194208,0.0,0.0,0.0,0.0,6.563247928080096e-09,3629.359417322401,-0.14936275907108096,18849.127054712077,-12408.240176741821,746479.2559064968,746479.2559064955,1.280568540096283e-09
2023-11-14,575776.2021860975,-2232.571181869033,104469.26256496467,52420.12180395015,28790.535696353167,0.0,0.0,0.0,0.0,4.007053737601835e-09,2579.1891998925284,-0.10727067411118232,11437.184710864078,-11618.714975997684,761621.1027335854,761621.1027335867,-1.280568540096283e-09
2023-11-21,623747.4323237402,-17078.382169371143,110172.88801353645,55282.06160707951,30362.38973307154,0.0,0.0,0.0,0.0,2.87964344035738e-09,1904.987131247489,-0.07824431056042237,4846.927841503067,-10906.133256276054,798332.0929802235,798332.092980222,1.5133991837501526e-09
2023-11-28,486241.22535689716,-40061.05374667032,80885.97414129422,40586.60425674122,22291.250734167665,0.0,0.0,0.0,0.0,2.0989874280963736e-09,979.367787438793,-0.03923912093225429,1426.0225226279058,-13396.163381649209,578953.1884317287,578953.1884317265,2.2118911147117615e-09
2023-12-05,416953.77777871833,-9459.02674179252,70872.83370225344,36935.32901823866,20285.87252302066,0.0,0.0,0.0,0.0,9.206616706682612e-10,624.0410974978806,-0.02566110627965461,3433.2743094406947,-5782.905122811345,533863.1709034605,533863.1709034595,9.313225746154785e-10
2023-12-12,417105.73847397417,-10352.369465240445,70855.68574962679,36926.392374405325,20280.9642787351,0.0,0.0,0.0,0.0,9.209972099894673e-10,436.80057614937726,-15.620572556526373,6293.84650197589,-7991.888154084749,533539.5497629858,533539.5497629859,-1.1641532182693481e-10
2023-12-19,225918.32918734328,-12659.828024191282,37585.89223004917,19587.8621390129,10758.178819912575,0.0,0.0,0.0,0.0,5.206879673817973e-10,162.21288470944015,-41.370011651327886,5079.567786266672,-4798.998083619288,281591.8469278327,281591.84692783165,1.0477378964424133e-09
2023-12-26,243546.46925772773,-5929.426561684671,45201.58089748649,23556.77310162515,12938.011083028885,28839.74594354074,0.0,0.0,0.0,0.0,136.5683025848509,-62.080473666702716,5663.193025048076,-8115.34109484413,345775.49348084646,345775.49348084576,6.984919309616089e-10
